ngram,adasen,bikolano,cebuano,chavacano,english,ilokano,ilonggo,kinaray-a,masbatenyo,paranan,romblomanon,spanish,tagalog,tausug,waray,yami
ski,1.3884521194096194e-05,9.859123655304373e-05,1.5134112397447787e-06,0.0,2.8527506409294113e-05,4.859822833404712e-06,0.0,0.0,0.0,0.00020870184185215927,1.4156641780503035e-06,0.0,0.0,3.2736050379556e-05,2.923078440787719e-06,0.0
ct_,0.0,0.0,0.0,0.0,9.665826812658053e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0355749024813623e-05,0.0,0.0,0.0,0.0
mit,-5.0273508769619684e-17,-6.391133546215755e-16,-5.277053919214072e-15,-4.957720058255416e-16,-5.810247438652978e-16,-2.8154557717162814e-16,-2.7658117716800196e-16,-4.216571485247839e-16,-4.529468097891115e-16,-2.590882830887761e-15,-3.536857993721404e-16,-4.690501635795961e-16,-1.4354094302234933e-15,-4.0639445309519626e-16,-1.1430691788269258e-15,-8.420741288609108e-16
eze,0.0,1.107155094762188e-06,1.4049392006079246e-06,1.1451208107211257e-06,1.2413826397649185e-06,7.519167546083053e-07,1.313170587148014e-06,1.242603294380098e-06,3.456210725384616e-07,6.9194061911473e-07,9.856485367658624e-07,1.742859936598042e-06,1.0698173535446272e-06,0.0,6.783925247917278e-07,5.888045807469262e-06
_ap,-9.086936710108759e-15,-5.872933528955018e-16,-8.795089865356787e-15,-1.5543122344800764e-15,-1.0264770474953595e-15,-6.018036712043551e-15,-6.91452942920005e-16,-4.798167552178575e-16,-6.794202146836673e-16,-9.391950261968133e-16,-4.459516600779162e-16,-2.0393485373025917e-15,-8.846127883935482e-16,-2.539965331844977e-16,-3.651470987919346e-16,-4.593131611968605e-15
opd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93004827773985e-05,0.0
hou,0.0,0.0,0.0,0.0,0.00605725146919289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jut,0.0,0.0,0.0,4.458149760374061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450884499149953e-06,0.0,0.0
dy_,0.0,0.0,0.0,0.0,0.0005412863015023434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uc_,0.0007861608857673364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.785249674937874e-06,0.0,0.0,0.0,0.0
pne,1.1151218237901592e-05,0.0,0.0,0.0,8.591846055747694e-06,2.7321836294299824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396024019673381e-05
_ci,0.0,2.2954799973528736e-06,2.184659932300504e-06,0.00010105166797355981,5.0188628608934214e-05,1.7538293530859532e-06,1.5314708092580278e-06,1.4491724772514134e-06,1.6123071559398074e-06,2.151915108436086e-06,0.0,0.00026762452183566837,1.6635503558854337e-06,0.0,2.1097809309376093e-06,0.00036725032241742306
uyp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0465584634926674e-05,0.0,0.0,0.0,0.0,0.0
tse,2.5957082207047833e-07,7.134816872438116e-07,3.3951828296243285e-07,2.767304458957045e-07,1.399967920410074e-06,3.634171291467014e-07,4.7601215354266983e-07,3.002881097835699e-07,3.3409181850180357e-07,6.688588112913127e-07,3.175897326255609e-07,4.2118037055392565e-07,5.170651524303934e-07,0.0,3.2788132766481783e-07,1.5810088687199612e-06
erf,0.0,0.0,0.0,5.024412796082793e-05,6.224889123786818e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.100874043038649e-05,0.0,0.0,0.0,0.0
niy,0.0004905864155199951,0.0006424332188233074,0.0007241672782108841,0.0,0.0,8.099704722262977e-07,0.0003571757405350797,0.0,0.0008146047833404035,9.689728371613831e-06,0.0005669735033036719,0.0,0.0006361333151284803,0.002715923036820511,0.000722731144477785,1.902794377410967e-05
tma,6.732652551780974e-06,0.0,0.0,0.0,0.0,9.426179885681117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1007626779737394e-05
uls,1.506998998261792e-06,0.0,2.2668255409831092e-05,0.0,4.644480315244124e-06,4.008815651515911e-05,1.1054398685141395e-05,2.3535801673799407e-05,4.849120095564663e-06,4.854019947978295e-06,0.0,2.6897870515429283e-05,0.0,5.329661113918927e-06,4.758978959945129e-06,0.0
itb,9.795493488701646e-06,1.0355711202226497e-06,9.855763221665693e-07,0.0,0.0,2.109902974482058e-06,9.211998904284497e-07,8.71696358288867e-07,6.788768133790528e-06,0.0,9.219206633228593e-07,0.0,4.002589918919375e-06,0.0,9.517957919890257e-07,4.589458018430661e-06
unv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8093999132950133e-05,0.0,0.0,0.0,0.0
erv,0.0,0.0,0.0,9.331052335582329e-05,0.0005809896515534363,0.0,0.0,0.0,0.0,0.0,0.0,0.0006991629826991901,0.0,0.0,0.0,0.0
tee,0.0,0.0,0.0,0.0,0.00011598992175189663,0.0,0.0,0.0,0.0,0.0,0.0,6.785249674937874e-06,0.0,0.0,0.0,0.0
tot,4.1755775979406037e-07,4.820507994441034e-05,5.46164983075126e-07,8.90323065846342e-07,0.0,3.39073674929951e-05,2.041961079010704e-06,9.661149848342755e-07,0.0,5.379787771090215e-07,5.108896918033304e-07,6.775304350270085e-07,4.1034242111840695e-05,0.0,5.274452327344023e-07,1.068179608139319e-05
mle,0.00012118774593205751,0.0,0.0,0.0,5.187407603155681e-06,4.713089942840558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pse,4.678136508204504e-06,0.0,0.0,0.0,1.081330160941135e-05,9.824572688912095e-06,0.0,0.0,0.0,6.02728149292252e-06,0.0,0.0,0.0,0.0,0.0,1.139754499301274e-05
oti,0.0,0.0,1.059387867821345e-05,6.661077580673948e-05,0.0,1.6199409444682373e-06,9.901901717899802e-06,2.6770835228243302e-06,0.0,1.0435092092607965e-05,0.0,7.509688152219023e-06,0.0,0.0,1.4615392203938597e-05,1.2685295849528935e-05
oga,0.0,6.484730992521868e-05,5.079334342598672e-05,5.341938395078052e-06,0.0,2.4553610943203346e-05,3.420284807342928e-05,3.429708196161678e-05,1.8810250152631087e-05,1.882925719881575e-05,1.9413808288526553e-05,5.0814782627025644e-05,2.1071637841215492e-05,0.0,3.322904966226735e-05,8.647168256365916e-06
caj,0.0,0.0,0.0,3.566519808256371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u_p,4.645541550343111e-05,1.107155094762188e-06,3.5123480015198116e-07,1.0019807093809849e-05,2.89655949278481e-06,5.263417282258138e-06,7.222438229314077e-06,2.1745557651651717e-06,0.0,6.0544804172538884e-05,6.57099024510575e-07,4.400721339910056e-05,7.132115690297514e-07,0.0001625307934134699,1.0175887871875916e-06,0.0
rgu,3.624145927318017e-05,0.0,0.0,2.0804698881870686e-05,0.0,7.80623894122852e-06,0.0,0.0,0.0,0.0,0.0,1.8093999133276433e-05,0.0,0.0,0.0,0.0
niz,0.0,0.0,0.0,3.588866282916281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6386632407012268e-05,0.0,0.0,0.0,0.0005413006734925336
pem,8.36341367837592e-06,0.0,0.0,0.0,0.0,4.683743364708957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rey,0.0003413278126881981,1.749199358199163e-05,0.0,0.00013198801872816898,0.0,3.2398818889364746e-06,0.0,2.6770835228243302e-06,2.9784452773245677e-06,0.0,0.0,9.011625782662827e-05,3.073107802582718e-06,0.0,0.0,1.550425048275759e-05
gak,0.0,1.3516540495044836e-05,5.296939339055579e-06,0.0,0.0,9.800642713938202e-05,0.0001230664927784235,0.00018070313778889745,8.711952436090239e-05,2.3106275347694524e-05,9.838866037354607e-05,0.0,4.609661703829567e-06,9.937729579412114e-06,2.1923088305696206e-06,1.6208989140908237e-05
hit,0.0,0.0,0.0002739274343938049,0.0,4.100829046336029e-05,0.0,1.1316459106171203e-05,1.2046875852709486e-05,1.6381449025285122e-05,0.0,2.2650626848804856e-05,0.0,4.609661703874077e-05,3.507433969238143e-05,0.00022946165760183594,0.0
wam,5.613763809845404e-05,0.0,0.0,0.0,0.0,3.2748575629706987e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.106283091207343e-06,1.4181191851472566e-05,0.0,6.838526995807645e-05
gk_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7708688339581926e-05,0.0003748074204026523,0.0,0.0,4.081840593521157e-05,0.0,0.0
hth,0.0,0.0,7.292889160022256e-06,0.0,1.2887769083621543e-05,0.0,0.0,0.0,0.0,7.1835795290463334e-06,0.0,0.0,0.0,0.0,7.042926111183939e-06,0.0
ngs,3.437163690427274e-05,3.690516982540627e-07,2.9503723212766416e-05,0.0,0.00010593131859327305,3.2332420448157127e-05,7.55073087610108e-06,1.6775144474131326e-05,2.9377791165769237e-05,6.227465572032571e-06,7.950898196577958e-05,0.0,3.566057845148757e-07,3.6359142433063386e-05,4.0703551487503665e-06,9.813409679115438e-06
ngp,0.00014447498488874487,1.1477399986764368e-06,1.3654124576878151e-05,1.335484598769513e-06,0.0,0.00014322939716868618,6.636373506784787e-06,9.178092355925617e-06,4.29948574917282e-06,4.196234461450368e-05,0.0002150845602492021,0.0,0.0,3.7973240137342815e-05,3.6921166291408165e-06,1.0173139125136372e-06
n_r,1.1680686993171524e-06,2.4971859053533406e-06,6.790365659248657e-07,1.037739172108892e-05,6.799844184848931e-06,2.362211339453559e-06,0.0,2.507405716692809e-05,1.8375050017599199e-06,2.5082205423424225e-06,1.5879486631278045e-07,1.495190315466436e-05,1.7235505081013114e-07,4.065426914879252e-06,3.114872612815769e-06,1.2964272723503684e-05
nho,0.0,0.0,8.022178076024482e-05,0.0,0.0,0.0,2.3857848351336177e-05,0.0,0.0,0.0,3.4109307725492908e-06,0.0,0.0,0.0,8.09936502786153e-05,0.0
gtu,0.0001319029513426402,0.0001852561138438498,0.00023836227025750102,0.0,0.0,0.00016604394680639102,0.0001329683944962277,9.704427770144492e-05,0.00018242977323436826,2.8323821393948124e-05,0.0002088104662604035,0.0,4.225523228510436e-05,3.9750918317648457e-05,0.00020315395163278483,0.0
puy,4.049652014944723e-05,0.0,5.750962711030158e-05,0.0,0.0,3.88785826672377e-05,7.072786941357001e-06,1.8739584659770313e-05,1.0424558470635987e-05,5.9629097672045505e-06,0.00014581341033918123,0.0,4.609661703874077e-06,0.0,0.0,0.0
d_g,2.2063519875990655e-06,2.4971859053533406e-06,4.923015102955276e-06,1.3836522294785225e-07,3.279924842103602e-05,1.6353770811601566e-06,6.9815115852924915e-06,1.0660227897316732e-05,7.684111825541483e-06,1.1872243900420803e-05,1.5879486631278044e-05,2.1059018527696282e-07,1.3788404064810491e-06,3.9342841111734694e-07,4.9182199149722666e-06,0.0
xe_,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_a,-1.3322479823949214e-15,-1.3300467109692249e-15,-1.0521228997809989e-15,-2.4118638121242566e-16,-1.3557244023523616e-14,-3.1145979474611365e-15,-8.912060153191174e-16,-7.851546903564942e-16,-6.308901993491197e-16,-4.501658918667485e-15,-1.2302114760770102e-15,-1.203215637008529e-15,-1.385337008238953e-15,-1.752576078973034e-15,-1.571720120887023e-15,-1.1253172449323083e-14
b_c,0.0,0.0,0.0,0.0,1.0374815206311361e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.462210802337422e-06,0.0,2.0409202967605787e-05,0.0,0.0
ehe,0.0,1.5869223024924697e-05,2.8098784012158493e-06,2.862802026802814e-06,9.517266904864376e-06,3.383625395737374e-06,2.626341174296028e-06,2.7958574123552205e-06,2.764968580307693e-06,3.1137327860162855e-06,3.285495122552875e-06,4.357149841495105e-07,2.49624049160413e-06,0.0,2.713570099166911e-06,8.50495505523338e-06
kub,1.130249248696344e-05,2.0711422404452995e-06,2.956728966499707e-06,0.0,0.0,3.1648544617230873e-06,1.0133198794712946e-05,1.5690534449199605e-05,5.818944114677596e-06,0.0,9.219206633228593e-07,0.0,3.0019424391895316e-06,7.918353654965264e-05,9.517957919890257e-07,0.0
igc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792048039224277e-06
poa,0.0,6.4293912204900235e-06,6.1189962032720594e-06,0.0,0.0,9.824572688912095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9092682184859445e-06,2.279508998602548e-05
dip,4.739267751108176e-05,5.747123708670636e-06,0.0,0.0,6.4438845418107714e-06,0.0002088168916778629,0.0,0.0,3.588164060480832e-06,8.261116458403284e-05,8.527326931373227e-06,0.0,0.0,0.0,0.0,1.3584096078693525e-05
enp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693842323376182e-05,0.0,0.0,0.0,0.0,0.0,2.547018014739725e-05
hij,0.0,0.0,0.0,0.0005203856110228606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014693347058287668,0.0,6.803067655868594e-06,0.0,0.0
_q_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.046999566475066e-06,0.0,0.0,0.0,0.0
ppe,1.1151218237901592e-05,0.0,0.0,0.0,0.0002190920744215662,4.6837433647371124e-05,0.0,0.0,0.0,7.183579529046335e-05,0.0,0.0,0.0,0.0,0.0,0.0
gim,0.00010181982209003875,0.0,3.0268224794895574e-06,0.0,0.0,4.373840550064241e-05,0.0,0.0,1.4892226386622839e-06,2.9814548836022752e-06,0.0,0.0,1.536553901291359e-06,4.9104075569334e-05,1.6076931424332454e-05,1.4094773166143262e-06
toe,0.0,0.0,0.0,0.0,0.0,4.683743364652647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lay,-4.147564473493624e-16,-1.6064200535082843e-15,-7.595012182794085e-15,-7.369583870379672e-16,-5.810247438652978e-16,-3.1497911446075895e-15,-5.178214261423149e-15,-3.38779708987154e-15,-2.6044441562873916e-15,-1.67921593476913e-14,-3.014018116388675e-15,-4.078697074605183e-17,-2.8708188604469865e-15,-1.7652759056322587e-15,-3.23869600667629e-15,-2.4190493156367988e-15
ulu,0.00013238450776411294,1.808353321444907e-05,3.89870628168699e-05,3.721642634843658e-06,8.275884265099457e-07,1.8797918865207633e-06,1.2475120577906133e-05,6.95857844852855e-05,5.910120340407694e-05,0.0001584544017772732,2.2341366833359548e-05,0.0,3.8156818943091704e-05,4.314256452878417e-05,4.40955141114623e-06,0.0
vor,0.0,0.0,0.0,0.00011843258733623726,4.1499260825245445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001201686376514233,0.0,0.0,0.0,0.0
wiv,0.0,0.0,0.0,0.0,8.591846055592751e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_fe,0.0,4.017089995367528e-06,3.8231548815258815e-06,3.0270984238775625e-05,0.00011324613634836435,4.092268490533891e-06,3.5734318882687314e-06,3.3814024469199643e-06,3.7620500305262173e-06,3.2278726626541294e-06,3.576227842623313e-06,2.6423686966053332e-05,3.3271007117708673e-06,0.0,3.6921166291408165e-06,0.0
ket,0.0044916426062901185,4.611525580706884e-05,0.0,0.0,0.00011411002563717645,0.002203119684476803,0.0,0.0,0.0,0.0003801354976592901,2.831328356100607e-06,0.0,2.1511754618079027e-05,0.0,1.4615392203938596e-06,0.0001240340038620607
ou_,0.0,0.0,0.0,0.0,0.006203312852137967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lut,1.6111704798877842e-06,1.4762067930162509e-06,2.8098784012158493e-06,2.5765218241225324e-06,6.620707412079565e-06,3.0076670184332214e-06,3.282926467870035e-06,9.319524707850736e-07,0.0,2.456389197857292e-05,6.57099024510575e-07,4.357149841495105e-07,2.8528462761190058e-06,8.411443398693768e-06,3.391962623958639e-07,0.0
ven,0.0,0.0,0.0,0.000567671069491043,0.0017570325184004037,0.0,0.0,0.0,0.0,0.0,0.0,0.000958981954063651,0.0,0.0,0.0,3.735626421640719e-05
ob_,1.1680686993171524e-06,9.81037319960241e-06,6.281088234805008e-06,1.9371131212699317e-06,2.1999495892158304e-06,2.9073370331736113e-06,1.5867071784755663e-05,1.6515846038096347e-06,2.8397804572653306e-06,2.0065764338739385e-06,4.128666524132291e-06,2.7376724086005166e-06,1.1720143455088918e-05,0.0,2.1476226962045565e-05,1.8972106424639535e-05
l_z,0.0,0.0,3.0594981016360297e-06,4.987397241146399e-06,0.0,3.2748575629706987e-06,0.0,2.705983588896625e-06,0.0,0.0,0.0,2.6567652647120444e-05,0.0,0.0,0.0,0.0
huw,5.6709958461571525e-06,0.0,7.417654869743338e-06,0.0,0.0,0.0,6.0087250538441165e-05,5.904513260329264e-05,5.8392797768137106e-05,1.9483933827091188e-05,6.360354899641377e-05,0.0,0.00019078745054448195,2.1966178183591775e-05,6.685854456067568e-05,0.0
icl,2.7878045594251234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oad,0.0,0.0,9.246615419740043e-05,0.0,5.7061483634712486e-05,0.0,0.0,3.894381295396326e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgo,0.0,0.0,4.011089038012241e-05,0.0,0.0,0.0,6.816528100381766e-06,3.225110414696705e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.5214630555919693e-06,0.0
imi,3.11484986484574e-06,8.740150668736692e-06,6.790365659248657e-07,1.5773635416055157e-05,0.0,2.9073370331736113e-06,7.933535892377831e-07,9.008643293507098e-07,1.0022754555054107e-06,1.672147028228282e-06,9.527691978766826e-07,7.160066299416736e-06,4.308876270253278e-06,2.2294276629982993e-05,1.47546597449168e-06,1.8023501103407558e-05
cki,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cht,0.0,0.0,5.159855819763213e-06,0.0,6.078892178463338e-06,0.0,0.0,0.0,5.077386699150306e-06,5.082517206331502e-06,4.826594950606429e-06,0.0,0.0,0.0,4.983002275992885e-06,0.0
rto,0.0,1.033617802562252e-05,5.296939339055579e-06,7.339520667523573e-05,0.0,2.0249261805657444e-05,1.980380343560838e-05,8.700521449095061e-06,2.0849116941070657e-05,2.236091162680115e-06,7.786152979201487e-06,0.00010231950107299619,2.3048308519147834e-06,0.0,6.576926491708862e-06,0.0
icy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013584096078448553
_w_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001454674854623138,0.0,0.0,0.0,8.450884499149954e-05,0.0,0.0
sbo,0.0,7.66283161156085e-06,7.292889160022256e-06,0.0,0.0,1.1709358411842781e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.404409982053142e-06,0.0,0.0,0.0
ceo,0.0,1.5901812347265118e-05,0.0,1.2335328853099904e-05,0.0,1.943929133361885e-05,1.2731016494442602e-05,1.2046875852709486e-05,1.3403003747960554e-05,0.0,1.274097760245273e-05,2.0651642418602313e-05,1.3828985111622232e-05,0.0,0.0,0.0
ear,0.0,0.0,0.0,0.0,0.0024743934267052597,0.0,0.0,0.0,0.0,4.337153485416539e-06,0.0,8.739537283739876e-05,0.0,0.0,0.0,0.0
dlo,0.0,0.0,0.0005086790189115524,0.0,2.1479615139369235e-06,0.0,0.0004396660624746239,0.00027252183004187157,0.0001237916600865887,0.0,9.209513085883086e-05,2.9402748591574204e-05,0.0,0.0,0.00019015900500196636,0.0
ibi,5.773360886264561e-05,3.76432732219144e-05,3.2313601613982265e-05,5.410695830657319e-05,0.0,2.4437294524769922e-05,1.0833657343971115e-05,4.970413177520392e-06,8.29490574092308e-06,1.4530753001409332e-05,2.6283960980423e-06,2.832147396971818e-05,0.0001380064386072569,3.6630479316892214e-05,1.5263831807813874e-05,0.0
may,-5.153034648886018e-16,-8.757580291706453e-15,-6.099024934667977e-15,-2.9478335481518687e-16,-1.1039470133440659e-15,-1.2018476825513876e-14,-9.66497557992629e-15,-1.089038635327804e-14,-1.0660426701822304e-14,-5.6675561925669765e-16,-9.472628365792978e-15,-6.118045611907774e-16,-8.762673847294581e-15,-5.7657213032880976e-15,-7.73159291789879e-15,-3.827609676640504e-16
dpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2535691997462272e-05,0.0,0.0
vip,0.0,0.0,0.0,0.0,3.4367384222371006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yco,0.0,0.0,0.0,0.0,8.591846055592751e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sha,0.0,0.0,0.0,0.0,0.0035570242670795458,0.0,0.0,0.0,0.0,0.0,6.8218615450985815e-06,0.0,7.404409982053142e-06,0.0,0.0,1.0188072059020144e-05
rdu,3.366326275890487e-06,0.0,0.0,3.588866282916281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6386632407012268e-05,0.0,0.0,0.0,0.0
ysi,0.0,0.0,0.0,0.0,3.8663307250632216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000509403602947945
nwa,0.0,7.235324617935765e-05,7.567056198650826e-07,0.0,5.348907451690998e-06,7.289734250036679e-06,6.648419724811385e-05,6.692708806996201e-05,7.44611319323952e-07,2.5342366510374637e-05,5.379523876539208e-05,0.0,1.7670369864680006e-05,0.0,1.8269240254746837e-05,2.1142159749010744e-05
o_o,1.2978541103523917e-07,5.351112654328588e-06,3.2254236881431117e-06,1.355979184888952e-05,1.1599734197683471e-05,1.817085645733507e-07,6.346828713902264e-07,1.0510083842424946e-06,5.011377277527054e-06,1.6721470282282817e-07,2.2231281283789265e-06,4.464511927871612e-05,3.791811117822885e-06,0.0,2.4591099574861333e-06,0.00016964225161365186
adm,0.0,3.690516982540627e-07,1.7561740007599058e-06,1.7176812160816882e-06,0.0,3.7595837730415267e-07,6.56585293574007e-07,9.319524707850736e-07,6.912421450769232e-07,2.4217921669015556e-06,3.285495122552875e-07,6.971439746392168e-06,3.566057845148757e-07,5.426737676576624e-07,5.0879439359379575e-06,4.906704839557719e-06
ffa,0.0,1.9157079028902124e-06,0.0,0.0,0.0,0.0,1.7041320250954415e-06,1.6125552073483525e-06,1.794082030240416e-06,1.7958948822615834e-06,1.7054653862746454e-06,2.261749891659554e-06,1.8511024955132854e-06,0.0,0.0,0.0
d_y,0.00029867244789761005,1.29898770734789e-06,0.0,7.053540903039536e-05,0.00015584254207692504,0.0,2.3110480976323523e-06,1.0934283815424563e-06,1.2165166201695231e-06,0.0,2.312856327142319e-06,0.0001349593570970412,0.0,6.685358577614888e-06,0.0,0.0
ene,0.0,1.4393016231908446e-05,2.1074088009118865e-06,0.00027912319761327437,5.089668823036166e-05,7.143209168778901e-06,3.282926467870035e-06,3.41715905954527e-06,2.419347507769231e-06,2.0758218573441902e-06,1.0185034879913912e-05,0.0001124144659105737,2.1396347070892544e-06,0.0,2.0351775743751833e-06,2.845888806943477e-05
abe,2.8163434194646896e-05,4.2808901234628694e-06,3.734701112586761e-06,4.150956688435568e-05,5.199880847237418e-06,4.179296985187066e-06,2.8560729212560187e-06,2.702592988052129e-06,1.0690938192057714e-05,1.8895261418979584e-05,4.620930609701911e-05,2.2111969454081098e-05,2.412970711341836e-06,0.0,3.934575931977814e-06,1.8972106424639537e-06
yeg,2.806881904922702e-05,3.2146956102450118e-06,7.036845633762868e-05,0.0,0.0,0.00010479544201506236,0.0,0.0,0.0,0.0,0.0,0.0,3.106283091207343e-06,0.0,0.0,0.0
geo,0.0,0.0,0.0,0.0,2.5775538166778258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upe,2.572975079512477e-05,0.0,0.0,4.987397241146399e-05,2.5231037088626484e-05,1.964914537782419e-05,0.0,0.0,0.0,0.0,0.0,1.1386136848765903e-05,0.0,0.0,0.0,0.0
ban,-3.757944780529071e-15,-1.0208540340036517e-14,-9.222514793392817e-15,-1.0585402286545348e-15,-5.422897609409446e-16,-5.472542156273522e-15,-8.251338452178725e-15,-4.94356656891126e-15,-4.270641349440194e-15,-5.602784121794782e-15,-7.6119335082265e-15,-6.220013038772904e-15,-7.444100068368348e-15,-3.402283562006347e-14,-3.905486360991997e-15,-4.1338184507717445e-16
azz,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_cs,5.575609118850247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lop,0.0,0.0,2.1416486711452208e-05,0.0,0.0,2.292400294079489e-05,8.578968221753291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3637072873943778e-05,2.5644476234278664e-05
kso,0.0,1.29898770734789e-05,2.47255162324778e-06,0.0,0.0,1.3232978276565297e-06,2.079943287869117e-05,2.077513924930667e-05,2.4330332403390462e-06,0.0,2.3128563271423186e-05,0.0,1.2551805956873813e-05,0.0,3.5817077443219107e-06,8.05961966887259e-06
kp_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025142528351208756,0.0,0.0,0.0,0.0,0.0,0.0
get,4.802060208303849e-06,3.567408436219058e-07,3.3951828296243285e-07,2.767304458957045e-07,1.599963337611513e-05,9.085428228667536e-06,3.173414356951132e-07,3.002881097835699e-07,3.3409181850180357e-07,3.712166402666786e-05,3.175897326255609e-07,4.2118037055392565e-07,3.447101016202623e-07,0.0,3.2788132766481783e-07,3.162017737439923e-07
bad,1.1680686993171524e-06,6.421335185194305e-06,5.602051668880142e-06,3.8742262425398634e-06,1.399967920410074e-06,7.63175971208073e-06,3.3320850747986886e-06,4.9547538114289034e-06,1.5034131832581161e-05,1.83936173105111e-05,2.381922994691707e-06,1.6847214822157026e-06,1.8959055589114426e-06,4.196569718585034e-06,6.885507880961173e-06,0.0
rry,0.0,0.0,0.0,0.0,0.0002319798435010043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco,0.0,8.034179990735056e-06,6.553979796901511e-06,2.2258076646158546e-05,7.077883521772772e-06,6.430707627981828e-06,6.636373506784787e-06,5.7966899090056536e-06,7.5241000610524345e-06,8.069681656635323e-06,6.6415659934432945e-06,7.588340872302497e-05,6.654201423541735e-06,0.0,4.747007094609621e-06,0.0
een,0.0,5.747123708670637e-05,0.0,0.0,0.00041240861067588937,0.0,0.0,0.0,0.0,6.824400552594017e-05,0.0,1.3570499349957326e-05,0.0,0.0,0.0,0.0
l_f,0.0,0.0,0.0,0.00011591189377042237,0.0002749390737839262,1.1709358411842781e-05,0.0,0.0,0.0,0.0,0.0,0.00022165148938263629,0.0,0.0,0.0,0.0
gil,5.386495101343378e-05,2.5824149970219825e-05,7.974008752896839e-05,0.0,0.0,2.396900115884136e-05,3.8286770231450694e-05,1.4491724772514134e-06,2.14974287458641e-06,2.6360960078342055e-05,0.0,2.710121740108034e-06,2.938938962064266e-05,2.109624452074601e-06,1.6350802214766472e-05,8.138511300109098e-06
hae,0.0,4.597698966853596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
